date_sold,suburb,price,hedonic_price,hedonic_residual,hedonic_residual_pct,investment_score
2013-08-05,WILLOUGHBY,1775000.0,1596500.0,178500.0,11.1807077983088,0
2010-11-10,WILLOUGHBY EAST,1405000.0,1145849.9095840869,259150.09041591315,22.616407982261634,0
2013-06-12,NORTH WILLOUGHBY,1810000.0,1535148.148148148,274851.8518518519,17.903930131004373,0
2013-06-11,WILLOUGHBY,885000.0,690043.4782608695,194956.5217391305,28.252788104089227,0
2013-06-07,NORTHBRIDGE,3400000.0,2565251.6411378556,834748.3588621444,32.540603248259856,0
2013-06-07,ROSEVILLE,1270000.0,1016335.9788359788,253664.02116402122,24.95867768595042,0
2010-09-02,CASTLECRAG,2100000.0,1282421.875,817578.125,63.75266524520256,0
2010-09-03,ROSEVILLE,575000.0,520708.1545064378,54291.84549356223,10.42654028436019,0
2010-09-08,WILLOUGHBY,1275000.0,1122000.0,153000.0,13.636363636363635,0
2013-06-04,NORTHBRIDGE,599000.0,455734.5871559633,143265.4128440367,31.43615097069818,0
2010-09-08,ROSEVILLE,1105000.0,779657.3795180722,325342.62048192776,41.728922091782295,0
2013-06-01,ROSEVILLE,1864000.0,1495144.9735449736,368855.02645502635,24.670184696569912,0
2013-05-28,MIDDLE COVE,1500000.0,1189285.7142857143,310714.2857142857,26.12612612612612,0
2013-05-25,ROSEVILLE,1937500.0,1628324.4680851065,309175.53191489354,18.987341772151893,0
2013-05-24,CASTLECRAG,5150000.0,2575000.0,2575000.0,100.0,0
2013-05-18,ROSEVILLE,2285000.0,1848364.8036253776,436635.1963746224,23.62278244631186,0
2010-09-30,NORTH WILLOUGHBY,560000.0,484006.46203554113,75993.53796445887,15.700934579439268,0
2013-05-17,NORTHBRIDGE,2150000.0,1621330.357142857,528669.642857143,32.6071513142316,0
2010-10-02,WILLOUGHBY,1650000.0,1320909.9264705882,329090.0735294118,24.913892078071186,0
2010-10-09,NORTHBRIDGE,1475000.0,1281142.857142857,193857.14285714296,15.131578947368428,0
2013-05-15,WILLOUGHBY,1220000.0,1069581.7984832071,150418.20151679288,14.063272367770619,0
2010-10-13,ROSEVILLE,2602333.0,1397973.2876000002,1204359.7123999998,86.15040953090094,0
2013-05-11,ROSEVILLE,3700000.0,1850000.0,1850000.0,100.0,0
2010-10-17,ROSEVILLE,3050000.0,2594359.756097561,455640.2439024388,17.562724014336904,0
2010-10-29,ROSEVILLE,2950000.0,2194560.810810811,755439.1891891891,34.42325158946412,0
2010-10-30,WILLOUGHBY,1475000.0,1393100.8287292817,81899.17127071833,5.87891196256216,0
2010-11-05,NORTH WILLOUGHBY,750000.0,710062.5,39937.5,5.624504885133351,0
2010-11-05,ROSEVILLE,1010000.0,693819.6480938416,316180.3519061584,45.57097118463181,0
2013-05-03,ROSEVILLE,770000.0,602525.0,167475.0,27.79552715654952,0
2010-11-06,NORTHBRIDGE,3600000.0,2150000.0,1450000.0,67.44186046511628,0
2010-08-26,ROSEVILLE,1000000.0,688262.1951219512,311737.80487804883,45.29346622369879,0
2013-06-12,ROSEVILLE,2650000.0,1760000.0,890000.0,50.56818181818182,0
2010-06-04,WILLOUGHBY,600000.0,438648.64864864864,161351.35135135136,36.7837338262477,0
2013-06-12,ROSEVILLE,2838000.0,1819265.0943396227,1018734.9056603773,55.99705665930832,0
2013-08-04,WILLOUGHBY,1953000.0,1728562.5,224437.5,12.984054669703873,0
2010-06-08,ROSEVILLE,645000.0,588716.1484453359,56283.851554664085,9.560439560439578,0
2010-06-09,ROSEVILLE CHASE,1950000.0,1544295.3020134228,405704.6979865772,26.271186440677962,0
2013-07-31,WILLOUGHBY EAST,1265000.0,1183281.0,81719.0,6.906136412230062,0
2013-07-31,NORTHBRIDGE,4800000.0,2400000.0,2400000.0,100.0,0
2010-06-18,ROSEVILLE,450000.0,411749.99999999994,38250.00000000006,9.289617486338814,0
2010-06-18,NORTHBRIDGE,1925000.0,1726209.1503267975,198790.8496732025,11.516034985422733,0
2013-07-19,CASTLECRAG,1900000.0,1555377.2070626002,344622.7929373998,22.15686274509805,0
2013-07-19,NORTHBRIDGE,2300000.0,2141875.0,158125.0,7.38255033557047,0
2013-07-08,ROSEVILLE CHASE,1655000.0,1520488.683127572,134511.31687242794,8.846584546472561,0
2010-06-28,ROSEVILLE,1300000.0,1149350.1805054152,150649.8194945848,13.107390771743566,0
2010-07-01,ROSEVILLE,820000.0,479828.125,340171.875,70.89452603471294,0
2010-07-06,NORTH WILLOUGHBY,1315000.0,1120328.431372549,194671.56862745108,17.376294591484477,0
2013-07-04,ROSEVILLE,2500000.0,1760104.302477184,739895.697522816,42.037037037037024,0
2013-06-29,WILLOUGHBY,1300888.0,1152215.0857142855,148672.9142857145,12.903225806451635,0
2010-07-22,CASTLE COVE,1800000.0,1687084.8708487083,112915.12915129168,6.692913385826782,0
2013-06-28,ROSEVILLE,1965000.0,982500.0,982500.0,100.0,0
2010-08-10,ROSEVILLE CHASE,1240000.0,1139316.2393162393,100683.76068376075,8.837209302325586,0
2010-08-12,ROSEVILLE,370000.0,211053.44764308305,158946.55235691695,75.31104283390566,0
2010-08-12,ROSEVILLE,370000.0,286619.7183098591,83380.2816901409,29.09090909090911,0
2010-08-13,ROSEVILLE,1265000.0,905191.0803571428,359808.91964285716,39.74949902300127,0
2010-08-16,CASTLECRAG,2375000.0,2018750.0,356250.0,17.647058823529413,0
2010-08-17,CASTLECRAG,5500000.0,5020714.285714285,479285.71428571455,9.546165884194059,0
2013-06-17,WILLOUGHBY,2000000.0,1702927.5604866627,297072.43951333733,17.444807777286776,0
2013-06-15,ROSEVILLE,1952500.0,1208500.0,744000.0,61.563922217625155,0
2013-06-14,WILLOUGHBY,2100000.0,1827377.7092356423,272622.29076435766,14.918770727393321,0
2013-06-14,WILLOUGHBY,1685000.0,1567782.608695652,117217.3913043479,7.476635514018697,0
2009-12-17,MIDDLE COVE,975000.0,840234.3750000001,134765.62499999988,16.039051603905143,0
2013-09-26,ROSEVILLE,860000.0,665806.4516129032,194193.54838709685,29.16666666666668,0
2013-09-26,ROSEVILLE,890000.0,689032.2580645161,200967.74193548388,29.166666666666668,0
2014-01-17,ROSEVILLE,2725000.0,2046140.350877193,678859.649122807,33.177570093457945,0
2009-08-13,NORTHBRIDGE,1550000.0,1017500.0,532500.0,52.33415233415234,0
2014-01-08,CASTLECRAG,2400000.0,1404366.8122270743,995633.1877729257,70.89552238805969,0
2009-08-17,CASTLE COVE,2300000.0,2121028.4605433377,178971.53945666226,8.437960300203404,0
2013-12-20,ROSEVILLE,2050000.0,1152100.0,897900.0,77.93594306049823,0
2013-12-20,WILLOUGHBY,685000.0,555153.4810126582,129846.51898734178,23.389301054275677,0
2009-08-21,ROSEVILLE,521000.0,491724.76190476195,29275.238095238048,5.9535822401614436,0
2009-08-25,NORTHBRIDGE,1650000.0,1069019.53125,580980.46875,54.34703967201254,0
2009-08-25,ROSEVILLE,1780000.0,1467750.0,312250.0,21.274058933742122,0
2013-12-18,WILLOUGHBY,1912000.0,1407007.0588235294,504992.9411764706,35.891286970423664,0
2009-08-26,NORTHBRIDGE,2410000.0,2016676.5578635016,393323.4421364984,19.503546099290773,0
2013-12-17,WILLOUGHBY,1850000.0,1526282.9650748395,323717.03492516046,21.20950323974083,0
2013-12-17,ROSEVILLE,2100000.0,1956818.1818181816,143181.81818181835,7.3170731707317165,0
2013-12-14,ROSEVILLE,1410000.0,1307623.7623762377,102376.23762376234,7.829181494661919,0
2009-09-02,WILLOUGHBY,1450000.0,1255728.1553398059,194271.84466019413,15.470852017937215,0
2013-12-13,ROSEVILLE,2290000.0,1563744.2822914398,726255.7177085602,46.443381180223284,0
2013-12-12,WILLOUGHBY,1658000.0,1370284.742120344,287715.25787965604,20.996749729144085,0
2009-09-10,NORTHBRIDGE,2700000.0,1837500.0,862500.0,46.93877551020408,0
2013-12-07,NORTH WILLOUGHBY,1602000.0,1275050.9433962265,326949.0566037735,25.64203871987356,0
2013-12-06,WILLOUGHBY,1875000.0,1639110.6043329532,235889.39566704677,14.39130434782609,0
2013-12-06,WILLOUGHBY,635000.0,500503.4722222222,134496.5277777778,26.87224669603525,0
2013-12-06,NORTH WILLOUGHBY,2200000.0,1646463.0225080387,553536.9774919613,33.61976369495166,0
2009-09-12,CASTLECRAG,2600000.0,1542068.9655172413,1057931.0344827587,68.6046511627907,0
2013-12-04,NORTH WILLOUGHBY,8200000.0,4100000.0,4100000.0,100.0,0
2009-09-17,WILLOUGHBY,1200000.0,1084729.064039409,115270.93596059107,10.626702997275197,0
2009-09-17,NORTHBRIDGE,1580000.0,1017500.0,562500.0,55.28255528255528,0
2013-12-02,NORTHBRIDGE,5600000.0,2800000.0,2800000.0,100.0,0
2009-09-18,ROSEVILLE,1201000.0,1135083.1761599395,65916.8238400605,5.807224106964692,0
2014-01-16,WILLOUGHBY,1595000.0,1379222.5177304964,215777.48226950364,15.644863645683829,0
2014-01-21,ROSEVILLE,1030000.0,672210.5263157894,357789.47368421056,53.22580645161291,0
2013-09-26,ROSEVILLE,1400000.0,1083870.9677419355,316129.0322580645,29.166666666666664,0
2009-08-13,ROSEVILLE CHASE,910000.0,839049.4962768288,70950.50372317119,8.45605700712588,0
2014-02-27,NORTHBRIDGE,1190000.0,905382.5688073394,284617.4311926606,31.436150970698186,0
2014-02-27,NORTHBRIDGE,7800000.0,5200000.0,2600000.0,50.0,0
2009-07-04,CASTLE COVE,2220000.0,1529389.1402714932,690610.8597285068,45.1559934318555,0
2009-07-04,WILLOUGHBY EAST,2060000.0,1590613.1718395154,469386.82816048455,29.509803921568633,0
2014-02-25,CASTLECRAG,2800000.0,2475789.473684211,324210.5263157892,13.095238095238082,0
2009-07-07,ROSEVILLE,2090000.0,1457079.3201133143,632920.6798866857,43.43762698090208,0
2009-07-09,NORTHBRIDGE,642000.0,535000.0,107000.0,20.0,0
2009-07-09,WILLOUGHBY,960000.0,707246.3768115942,252753.62318840576,35.73770491803278,0
2014-02-21,ROSEVILLE,1225000.0,1120875.0,104125.0,9.289617486338798,0
2014-02-19,ROSEVILLE,560000.0,350096.56128635193,209903.43871364807,59.95586987270157,0
2014-02-17,ROSEVILLE,2200000.0,1880217.5191064079,319782.4808935921,17.007738607050737,0
2014-02-16,WILLOUGHBY,1595000.0,1289250.0,305750.0,23.71533837502424,0
2014-02-16,ROSEVILLE,2988000.0,2239577.1428571427,748422.8571428573,33.41804320203304,0
2009-07-13,ROSEVILLE CHASE,1525000.0,1001593.992248062,523406.00775193796,52.257303039244604,0
2014-02-14,CASTLE COVE,1765000.0,1574993.5149156938,190006.48508430622,12.063953488372102,0
2009-07-14,ROSEVILLE,975000.0,714451.0135135135,260548.9864864865,36.46841862609498,0
2014-02-12,ROSEVILLE,1880000.0,1741438.2826475848,138561.7173524152,7.956740054074943,0
2014-02-11,ROSEVILLE,1650000.0,1430393.9122649953,219606.08773500472,15.352839931153204,0
2009-07-17,ROSEVILLE,542000.0,271000.0,271000.0,100.0,0
2014-02-04,ROSEVILLE,829000.0,780802.3255813953,48197.6744186047,6.1728395061728465,0
2014-02-04,ROSEVILLE,860000.0,810000.0,50000.0,6.172839506172839,0
2014-02-04,ROSEVILLE,860000.0,810000.0,50000.0,6.172839506172839,0
2009-07-25,NORTH WILLOUGHBY,890000.0,797722.8682170543,92277.13178294571,11.567567567567565,0
2014-02-04,WILLOUGHBY,1650000.0,1333706.896551724,316293.10344827594,23.71533837502425,0
2014-01-30,WILLOUGHBY,2850000.0,2555896.805896806,294103.19410319394,11.506849315068486,0
2009-08-06,ROSEVILLE CHASE,1220000.0,1153349.1686460807,66650.83135391935,5.778894472361819,0
2009-08-12,NORTHBRIDGE,530000.0,441666.6666666667,88333.33333333331,19.999999999999996,0
2009-09-18,ROSEVILLE CHASE,1310000.0,1228125.0,81875.0,6.666666666666667,0
2009-09-18,WILLOUGHBY EAST,1367000.0,1046698.7447698746,320301.2552301254,30.601092896174848,0
2009-09-18,WILLOUGHBY,1810000.0,1620491.4529914528,189508.54700854723,11.694510739856817,0
2009-09-19,WILLOUGHBY EAST,1570000.0,1125869.4903581268,444130.5096418732,39.44777911164465,0
2009-10-28,ROSEVILLE,1850000.0,1403074.6705710103,446925.3294289897,31.853281853281846,0
2009-10-29,WILLOUGHBY EAST,1960000.0,1790303.03030303,169696.96969696996,9.478672985782007,0
2009-11-02,ROSEVILLE,2100000.0,1774500.0,325500.0,18.34319526627219,0
2013-10-17,WILLOUGHBY EAST,1110000.0,850175.1592356687,259824.84076433128,30.561330561330575,0
2009-11-04,WILLOUGHBY,1500000.0,1245309.5684803003,254690.43151969975,20.451977401129938,0
2009-11-05,ROSEVILLE,1780000.0,1633411.7647058824,146588.2352941176,8.974358974358971,0
2009-11-06,ROSEVILLE,1920000.0,1403333.3333333335,516666.6666666665,36.81710213776721,0
2009-11-06,NORTHBRIDGE,1485000.0,948881.7891373802,536118.2108626198,56.49999999999999,0
2009-11-09,WILLOUGHBY,1500000.0,1299029.1262135922,200970.87378640776,15.47085201793722,0
2013-10-14,ROSEVILLE,2600000.0,1904995.0544015823,695004.9455984177,36.48329395882553,0
2009-11-12,ROSEVILLE,2900000.0,1450000.0,1450000.0,100.0,0
2013-10-11,WILLOUGHBY EAST,1500000.0,1381551.7241379311,118448.27586206887,8.573567952077866,0
2013-10-09,NORTHBRIDGE,2200000.0,1659035.714285714,540964.2857142859,32.6071513142316,0
2009-11-20,WILLOUGHBY EAST,1330000.0,1206975.0,123025.0,10.192837465564738,0
2009-11-23,MIDDLE COVE,2250000.0,1885563.3802816903,364436.6197183097,19.327731092436967,0
2009-11-24,NORTHBRIDGE,1300000.0,853387.0967741936,446612.9032258064,52.33415233415233,0
2009-11-25,CASTLECRAG,2590000.0,2448239.644970414,141760.35502958577,5.790297339593113,0
2013-10-02,ROSEVILLE,1100000.0,917500.0,182500.0,19.891008174386922,0
2009-11-27,NORTHBRIDGE,2475000.0,2029801.8292682928,445198.17073170724,21.93308550185873,0
2013-09-30,NORTHBRIDGE,4345000.0,3762500.0,582500.0,15.481727574750831,0
2009-12-16,NORTHBRIDGE,2600000.0,1870902.222222222,729097.777777778,38.97038386708257,0
2013-09-27,ROSEVILLE,885000.0,799815.5619596542,85184.43804034579,10.650510204081629,0
2013-09-27,ROSEVILLE,870000.0,704069.5652173912,165930.43478260876,23.56733524355302,0
2013-09-27,ROSEVILLE,865000.0,432500.0,432500.0,100.0,0
2013-09-27,ROSEVILLE,899000.0,449500.0,449500.0,100.0,0
2013-09-27,ROSEVILLE,875000.0,437500.0,437500.0,100.0,0
2013-09-27,ROSEVILLE,870000.0,435000.0,435000.0,100.0,0
2009-10-27,NORTHBRIDGE,3350000.0,2023114.8936170214,1326885.1063829786,65.58624577226607,0
2009-10-27,CASTLECRAG,2800000.0,2511046.511627907,288953.48837209307,11.507293354943275,0
2013-10-25,WILLOUGHBY,1270000.0,1099994.8829397212,170005.11706027878,15.455082536924394,0
2009-10-14,NORTH WILLOUGHBY,1330000.0,1185680.8510638298,144319.14893617015,12.171837708830543,0
2009-09-29,NORTHBRIDGE,763250.0,664952.6515151515,98297.34848484851,14.782608695652177,0
2013-11-22,CASTLE COVE,4000000.0,3035510.2040816327,964489.7959183673,31.773564609385502,0
2009-10-07,ROSEVILLE CHASE,1150000.0,1064628.8209606986,85371.17903930135,8.018867924528305,0
2013-11-20,CASTLECRAG,1730000.0,1493154.761904762,236845.2380952381,15.862068965517242,0
2009-10-10,WILLOUGHBY EAST,1515000.0,1391686.046511628,123313.95348837203,8.860759493670882,0
2013-11-16,ROSEVILLE CHASE,2080000.0,1915333.3333333335,164666.6666666665,8.597285067873294,0
2013-11-16,ROSEVILLE,2030000.0,1243882.5,786117.5,63.19869441044471,0
2013-11-15,CASTLE COVE,2100000.0,1802340.7022106634,297659.29778933665,16.515151515151505,0
2013-11-15,ROSEVILLE,1760000.0,1505263.1578947369,254736.84210526315,16.92307692307692,0
2009-10-10,WILLOUGHBY,920000.0,791200.0,128800.0,16.27906976744186,0
2013-11-13,WILLOUGHBY,1950000.0,1813815.789473684,136184.21052631596,7.50816104461372,0
2009-10-13,ROSEVILLE CHASE,1425000.0,1298333.3333333333,126666.66666666674,9.756097560975615,0
2013-11-09,WILLOUGHBY,1350000.0,1269000.0,81000.0,6.382978723404255,0
2009-10-24,ROSEVILLE,1390000.0,1068844.7653429604,321155.23465703963,30.0469483568075,0
2013-11-09,WILLOUGHBY,2010000.0,1705086.1210489434,304913.8789510566,17.88260869565217,0
2013-11-08,ROSEVILLE,5150000.0,2869651.7412935323,2280348.2587064677,79.46428571428572,0
2013-11-08,WILLOUGHBY,720000.0,562523.6593059937,157476.3406940063,27.994616419919243,0
2013-11-07,CASTLECRAG,2600000.0,1566319.4444444445,1033680.5555555555,65.99423631123919,0
2009-10-20,ROSEVILLE,6304600.0,3152300.0,3152300.0,100.0,0
2013-11-02,CASTLECRAG,3840000.0,1920000.0,1920000.0,100.0,0
2013-11-02,ROSEVILLE,1700000.0,1321077.441077441,378922.558922559,28.68284228769498,0
2013-11-01,WILLOUGHBY,2000000.0,1573959.7315436243,426040.2684563757,27.06805389732218,0
2009-10-21,CASTLE COVE,1380000.0,1265000.0,115000.0,9.090909090909092,0
2009-10-22,ROSEVILLE,1580000.0,1380000.0,200000.0,14.492753623188406,0
2009-10-23,NORTH WILLOUGHBY,1560565.0,1476357.9187105817,84207.08128941827,5.703703703703698,0
2009-10-23,WILLOUGHBY,950000.0,717447.9166666666,232552.08333333337,32.413793103448285,0
2010-11-06,WILLOUGHBY,1275000.0,790364.1504424779,484635.8495575221,61.31804552195381,0
2010-11-11,ROSEVILLE,1900000.0,1236078.184110971,663921.8158890291,53.71195968210895,0
2014-02-28,MIDDLE COVE,2450000.0,2060450.0,389550.0,18.90606420927467,0
2011-11-29,ROSEVILLE CHASE,1300000.0,1198529.411764706,101470.58823529398,8.466257668711643,0
2012-08-24,NORTHBRIDGE,4650000.0,2325000.0,2325000.0,100.0,0
2011-11-29,WILLOUGHBY EAST,1175000.0,997006.1412487206,177993.85875127942,17.852834740651385,0
2011-11-30,ROSEVILLE,715000.0,609180.0,105820.0,17.370892018779344,0
2011-11-30,ROSEVILLE,778000.0,641035.3403141361,136964.65968586388,21.366163621922162,0
2011-11-30,ROSEVILLE,525000.0,436800.0,88200.0,20.192307692307693,0
2011-11-30,ROSEVILLE,470000.0,399098.97610921506,70901.02389078494,17.765273311897094,0
2012-08-14,ROSEVILLE,650000.0,608921.9330855019,41078.06691449811,6.74603174603174,0
2012-08-14,ROSEVILLE,3710000.0,2159620.0980392154,1550379.9019607846,71.78947368421055,0
2012-08-09,ROSEVILLE,1700000.0,1065070.785070785,634929.2149292149,59.6138044371405,0
2012-08-03,ROSEVILLE,2310000.0,1303076.923076923,1006923.076923077,77.27272727272728,0
2012-08-03,ROSEVILLE,1480000.0,1263190.8646003264,216809.1353996736,17.163608562691117,0
2011-12-01,ROSEVILLE,465000.0,403216.7832167832,61783.216783216805,15.322580645161295,0
2012-07-31,ROSEVILLE,718000.0,436460.5809128631,281539.4190871369,64.5051194539249,0
2012-07-26,WILLOUGHBY,1950000.0,1670450.3816793894,279549.6183206106,16.734984851185168,0
2012-07-24,NORTHBRIDGE,1150000.0,1037385.8921161826,112614.1078838174,10.855565777368902,0
2011-12-01,ROSEVILLE,680000.0,620000.0,60000.0,9.67741935483871,0
2011-12-02,ROSEVILLE,695000.0,628785.4545454546,66214.54545454541,10.530546623794205,0
2011-12-02,ROSEVILLE,480000.0,440470.58823529416,39529.411764705845,8.974358974358964,0
2012-07-04,ROSEVILLE,1340000.0,1116028.5714285714,223971.42857142864,20.06861063464838,0
2012-07-03,ROSEVILLE,645000.0,597573.5294117647,47426.4705882353,7.936507936507938,0
2012-07-03,ROSEVILLE,690000.0,636220.5882352941,53779.4117647059,8.452950558213718,0
2011-12-07,NORTH WILLOUGHBY,1200000.0,1135000.0,65000.0,5.726872246696035,0
2011-12-09,ROSEVILLE,1780000.0,1397001.7636684303,382998.23633156973,27.41573033707866,0
2012-06-27,ROSEVILLE,2750000.0,1666879.7953964195,1083120.2046035805,64.9789029535865,0
2012-06-25,ROSEVILLE,500000.0,463235.2941176471,36764.70588235289,7.936507936507925,0
2012-06-25,ROSEVILLE,600000.0,555882.3529411765,44117.647058823495,7.9365079365079305,0
2012-06-25,WILLOUGHBY,1351300.0,1049387.65652287,301912.34347712994,28.77033492822966,0
2012-08-24,NORTHBRIDGE,1515000.0,1395597.4576271186,119402.54237288143,8.555657773689058,0
2011-11-23,ROSEVILLE,705000.0,623080.9859154929,81919.01408450713,13.147410358565754,0
2012-06-22,NORTHBRIDGE,500000.0,467608.6956521739,32391.30434782611,6.927010692701074,0
2011-11-23,ROSEVILLE,2950000.0,1643150.0,1306850.0,79.53321364452424,0
2012-10-08,NORTHBRIDGE,1200000.0,1072285.7142857143,127714.28571428568,11.910471622701834,0
2012-10-06,WILLOUGHBY,1290000.0,1101980.996773037,188019.0032269631,17.061909758656878,0
2011-09-22,WILLOUGHBY,1110000.0,962058.7068623562,147941.29313764384,15.377574370709388,0
2012-10-04,WILLOUGHBY,1305000.0,1001156.6037735849,303843.39622641506,30.34923757993113,0
2012-10-02,WILLOUGHBY,1180000.0,1057834.1927806425,122165.80721935746,11.548672566371689,0
2011-09-23,NORTHBRIDGE,2075000.0,1859948.575949367,215051.4240506331,11.562224183583417,0
2011-10-06,WILLOUGHBY EAST,1420000.0,1164400.0,255600.0,21.951219512195124,0
2012-09-29,ROSEVILLE,725000.0,679182.156133829,45817.843866170966,6.74603174603174,0
2012-09-28,NORTHBRIDGE,1410000.0,1287213.3526850508,122786.6473149492,9.538950715421302,0
2011-10-11,NORTHBRIDGE,920000.0,841261.2612612613,78738.7387387387,9.359605911330044,0
2011-10-26,ROSEVILLE,1350000.0,1217832.1678321678,132167.83216783218,10.852713178294575,0
2011-10-28,WILLOUGHBY,1870000.0,1624469.4960212202,245530.50397877977,15.114503816793889,0
2012-09-21,NORTHBRIDGE,931000.0,831865.7407407408,99134.25925925921,11.91709844559585,0
2011-11-01,ROSEVILLE,1920000.0,1652756.7567567567,267243.2432432433,16.16954474097332,0
2011-11-01,ROSEVILLE,1010000.0,835250.0,174750.0,20.92187967674349,0
2012-09-13,ROSEVILLE CHASE,997500.0,893593.75,103906.25,11.627906976744185,0
2011-11-02,ROSEVILLE,1188000.0,1060220.9302325582,127779.06976744183,12.052117263843645,0
2011-11-04,WILLOUGHBY,2100000.0,1828608.8709677418,271391.1290322582,14.841398471868494,0
2012-09-11,WILLOUGHBY,1300000.0,1057680.0,242320.0,22.910521140609635,0
2012-09-11,ROSEVILLE,625500.0,571693.5483870967,53806.45161290327,9.41176470588236,0
2012-09-10,WILLOUGHBY,1500000.0,940140.8450704226,559859.1549295774,59.550561797752785,0
2012-09-06,WILLOUGHBY EAST,1207000.0,1088608.8726088726,118391.1273911274,10.875451263537908,0
2011-11-11,ROSEVILLE,2890000.0,2016155.2631578948,873844.7368421052,43.34213504337985,0
2012-09-04,WILLOUGHBY,820000.0,749267.4469007369,70732.55309926311,9.44022770398482,0
2011-11-17,ROSEVILLE,670000.0,511882.78008298756,158117.21991701244,30.889341479972842,0
2011-11-18,ROSEVILLE,1175000.0,992060.6435643565,182939.3564356435,18.440340076223976,0
2011-11-23,NORTH WILLOUGHBY,525000.0,467578.125,57421.875,12.280701754385964,0
2012-06-23,NORTH WILLOUGHBY,1825000.0,1726145.8333333333,98854.16666666674,5.72687224669604,0
2012-06-22,WILLOUGHBY EAST,1025000.0,973310.08583691,51689.914163090056,5.3107344632768285,0
2013-04-24,WILLOUGHBY,1480000.0,1210258.064516129,269741.935483871,22.287968441814602,0
2012-05-12,NORTHBRIDGE,1340000.0,1183203.3195020747,156796.68049792526,13.251879699248114,0
2012-02-24,ROSEVILLE,2750000.0,2048422.6190476192,701577.3809523808,34.249640402748916,0
2012-05-08,NORTHBRIDGE,1360000.0,1053028.5714285714,306971.42857142864,29.15129151291514,0
2012-05-07,CASTLECRAG,2460000.0,2209709.302325581,250290.6976744188,11.326860841423958,0
2012-02-24,ROSEVILLE,3100000.0,1550000.0,1550000.0,100.0,0
2012-05-04,ROSEVILLE,1750000.0,1220430.8093994777,529569.1906005223,43.39198801946838,0
2012-02-27,WILLOUGHBY EAST,1915394.0,1765246.5889830508,150147.41101694922,8.505747126436786,0
2012-02-27,ROSEVILLE,799000.0,686805.9233449477,112194.07665505225,16.335630320226993,0
2012-04-24,WILLOUGHBY,1550000.0,1461918.8191881918,88081.18081180821,6.0250391236306795,0
2012-04-20,ROSEVILLE,685000.0,643698.5294117647,41301.4705882353,6.4162754303599385,0
2012-04-16,ROSEVILLE,690000.0,651011.1524163568,38988.84758364316,5.988967691095357,0
2012-03-02,ROSEVILLE,1525000.0,1417841.5178571427,107158.48214285728,7.557860366849141,0
2012-04-11,ROSEVILLE,750000.0,710526.3157894737,39473.68421052629,5.555555555555552,0
2012-03-02,WILLOUGHBY,585000.0,392740.54054054053,192259.45945945947,48.953301127214175,0
2012-03-05,NORTH WILLOUGHBY,960000.0,868493.6170212766,91506.38297872338,10.536218250235182,0
2012-04-05,CASTLE COVE,1500000.0,1420000.0,80000.0,5.633802816901409,0
2012-03-05,WILLOUGHBY,1000000.0,936585.3658536586,63414.634146341356,6.770833333333321,0
2012-04-04,ROSEVILLE,662500.0,628813.5593220339,33686.44067796611,5.3571428571428585,0
2012-04-04,ROSEVILLE,742500.0,703421.0526315789,39078.947368421126,5.555555555555566,0
2012-03-31,NORTHBRIDGE,1679000.0,1531556.1708860758,147443.82911392418,9.627059843885526,0
2012-03-31,ROSEVILLE,1740000.0,1620055.1470588236,119944.85294117639,7.403751233958533,0
2012-03-06,ROSEVILLE,630000.0,598500.0,31500.0,5.263157894736842,0
2012-03-30,ROSEVILLE,1950000.0,1469302.3255813955,480697.67441860447,32.71604938271604,0
2012-03-06,ROSEVILLE,760000.0,720000.0,40000.0,5.555555555555555,0
2012-03-09,ROSEVILLE,1250000.0,1041071.4285714285,208928.57142857148,20.068610634648376,0
2012-03-10,ROSEVILLE,615000.0,568875.0,46125.0,8.108108108108109,0
2012-03-14,NORTHBRIDGE,2840000.0,2180251.1415525116,659748.8584474884,30.260223048327127,0
2012-03-15,ROSEVILLE,4300000.0,2719117.6470588236,1580882.3529411764,58.13953488372092,0
2012-05-11,NORTH WILLOUGHBY,1265000.0,1059682.6550387596,205317.34496124042,19.37536148062465,0
2012-02-23,ROSEVILLE,1020000.0,828385.7142857142,191614.2857142858,23.13104661389623,0
2011-12-09,ROSEVILLE,680000.0,630000.0,50000.0,7.936507936507936,0
2012-02-23,NORTH WILLOUGHBY,720000.0,360000.0,360000.0,100.0,0
2011-12-09,ROSEVILLE,730000.0,673102.9411764706,56897.0588235294,8.452950558213713,0
2011-12-10,NORTH WILLOUGHBY,1360000.0,1256704.761904762,103295.2380952381,8.21953104869879,0
2011-12-13,ROSEVILLE,655000.0,606838.2352941177,48161.76470588229,7.936507936507925,0
2011-12-15,ROSEVILLE,645000.0,605865.1685393258,39134.83146067418,6.459330143540673,0
2012-06-13,ROSEVILLE,720000.0,667058.8235294118,52941.176470588194,7.9365079365079305,0
2011-12-19,ROSEVILLE,1920000.0,1600719.1011235956,319280.8988764044,19.946091644204845,0
2011-12-19,ROSEVILLE,1050000.0,909133.6633663367,140866.33663366328,15.494568324756994,0
2011-12-20,ROSEVILLE,680000.0,624000.0,56000.0,8.974358974358974,0
2012-06-05,ROSEVILLE,490000.0,457213.23529411765,32786.76470588235,7.171000788022064,0
2012-01-09,ROSEVILLE,600000.0,563595.5056179775,36404.49438202253,6.459330143540681,0
2012-01-11,NORTHBRIDGE,2600000.0,1300000.0,1300000.0,100.0,0
